,comm_date,author,author_id,likes,comment,video_id
96,2024-12-06T23:24:42Z,@hannysoedjono501,UCpEFhLqzx3I_A4_rIyAzqMQ,0,"Baguslah supaya dia lebih hati"" lagi klw berbicara, coba klw ceramah diperhalus gaya bicara dan bahasanya. Jangan asal ceplos.
Jangan diaca saja ,tapi diterapkan pada diri pribadi. Contoh itu tdk selalu harus berbicara,tp berperilakulah yg lebih baik lagi.kami para orang tua memaafkan,tp mbok yao perbaikilah gaya bicara dan bahasa dlm berdakwah jangan terlalu ngasal bunyi. Semoga ini menjadi pelajaran bagi anda. Terimakasih. 🙏🙏",jFyQPbcXSGQ
97,2024-12-06T23:21:46Z,@agnialawi7645,UCqQCuKqAw5MUU4gD2wCwM7w,0,Sikap yang meerusak Citra Agama,jFyQPbcXSGQ
98,2024-12-06T23:20:25Z,@LolaWidia-w7q,UCeyUlKfhFmVQp9wNUnUH4bg,0,"Semua dah kehendak ny 
Pembelajaran hidup 
Luar biasa ..",jFyQPbcXSGQ
99,2024-12-06T23:20:08Z,@aguskardinan529,UC8SsWHsGGP8SX2RpXTjJ3Yw,0,Menyusul fufufafa...😢,jFyQPbcXSGQ
100,2024-12-06T23:18:44Z,@achmaddjafar9891,UCCbrISUJiqr-EFof6ESEpwg,0,Q pikir mundur dari penceramah juga ?,jFyQPbcXSGQ
101,2024-12-06T23:18:15Z,@aguskardinan529,UC8SsWHsGGP8SX2RpXTjJ3Yw,0,Satu satu penjilat jatuh.......,jFyQPbcXSGQ
102,2024-12-06T23:09:12Z,@FarilUdin-y6d,UCHUa_3TCk4g-NRhB870--jQ,0,Gk pantes jadi setaf peresiden,jFyQPbcXSGQ
103,2024-12-06T23:08:17Z,@handalprimusmuslim8188,UCtDhRFg-FCkjmSvhQ3Dg12w,0,Jebleh,jFyQPbcXSGQ
104,2024-12-06T23:06:58Z,@handalprimusmuslim8188,UCtDhRFg-FCkjmSvhQ3Dg12w,0,Makanya pandawah jangan terjun ke dalm politik .urus aja umat,jFyQPbcXSGQ
105,2024-12-06T23:05:44Z,@handalprimusmuslim8188,UCtDhRFg-FCkjmSvhQ3Dg12w,0,Mewek,jFyQPbcXSGQ
106,2024-12-06T22:58:28Z,@OppoF7-k1c,UCHeI41QSh9bz30Fn6LUgqKQ,0,"Maju terus Gus,jabatan nggak penting Gus,semoga Gus Miftah di beri panjang umur dan kesehatan💪💪💪💪❤️❤️❤️❤️🇲🇨🇲🇨🇲🇨🌹🌹🌹🌹🌹",jFyQPbcXSGQ
107,2024-12-06T22:58:11Z,@intanintan5706,UCpETPtA00-_XD06K37u0RNA,0,Mundur  si mistah  cepat mengundurkan  diri lebih bagus .,jFyQPbcXSGQ
108,2024-12-06T22:50:54Z,@sofyenimusadar1943,UClZmdmtpYFtz9ArCudzEgtg,0,Kalau noleh bpk presiden  yg cocok menjabat pengganti  miftan ustad  Hadi Hidayat.,jFyQPbcXSGQ
109,2024-12-06T22:47:22Z,@NandoNdox,UCccWXjpYE2sd4x6SUdAmj0A,0,Ngarang 😂😂,jFyQPbcXSGQ
110,2024-12-06T22:45:19Z,@YayaSunarya-g6q,UCayE72JPXLcSn63-9jygQPw,0,Ga usah nagis Gus mulutmu harimaumu,jFyQPbcXSGQ
111,2024-12-06T22:43:05Z,@euishartati3634,UCAxiH5WsM7pfX75aDKb_26Q,0,"Drpd di pecat lebih malu, lebih baik mengundurkan diri...menghina seseorang kayak dirinya udh bagus aja, MIKIR....ketawa berbahak2 merendahkan seseorang, pengajian atau mau mencaci orang?",jFyQPbcXSGQ
112,2024-12-06T22:42:12Z,@triskarahmawati3352,UCF1B_3Z6sy05BUbeC8GFmLQ,0,"kami sgt yakin  itu jalan yg paling terbaik demi ketenangan jiwa masyarakat umumnya.  dan jgn ada lgi org"" yg berlaku sombong dan angkuh di era saat ini.  trimakasih bapak Presiden.........!!!",jFyQPbcXSGQ
113,2024-12-06T22:35:47Z,@Efendi1122,UCXPaN7Fv888kge-O1c6fObQ,0,Sedih ya,jFyQPbcXSGQ
114,2024-12-06T22:35:22Z,@Efendi1122,UCXPaN7Fv888kge-O1c6fObQ,0,Berat mninggal kan jabatan ..karena ahlaknya yg g bener,jFyQPbcXSGQ
115,2024-12-06T22:32:53Z,@WiwiJuarsih-t8s,UCSEGrbWBK_LVuTH0OTlezeg,0,Alhamdulillah,jFyQPbcXSGQ
116,2024-12-06T22:32:09Z,@tbr5661,UCKAamtx2mXjo8EGaQUSE8vQ,0,"Banyak pendakwah yang menolak menjadi apapun di stap
 negarawan.
Di kampung saya ada bekas preman jadi ustadz e jadi pembunuh keluarga pondok pesantren jadi keluarga pembunuh",jFyQPbcXSGQ
117,2024-12-06T22:30:43Z,@irfannh,UCt0xtp6WDfZX5DT_rs_FVFQ,0,"Gitu sadar diri....dan gak usah ceramah ceramah percuma, intropeksi aja sendiri dirumah terus, ngaji diri di rumah...., sama rambut itu mbok dipotong, gilani....",jFyQPbcXSGQ
118,2024-12-06T22:27:44Z,@aminallahali6317,UCPmjESsNk-LA31lglvVft6w,0,Baru 1 blan setegah bagi mna klo 5 thn.kiamat lah islam di indonesia.,jFyQPbcXSGQ
119,2024-12-06T22:26:01Z,@aminallahali6317,UCPmjESsNk-LA31lglvVft6w,0,Buat kiyai yg laenya jngan sombong..ingat itu bukan pakaian mu..,jFyQPbcXSGQ
120,2024-12-06T22:24:00Z,@aminallahali6317,UCPmjESsNk-LA31lglvVft6w,0,"Semua irang yg ada di samping kanan kiri mu.itu semuanya telah menyakiti orang oedagang..jangan cengeng sok nangis segala,cintoh yg buruk .",jFyQPbcXSGQ
121,2024-12-06T22:23:44Z,@CitraHaliana,UCU2Q7x5pocZDDz1mgvfePJw,0,Menyesal nya sunggu2 kah? Sbg Pendakwa hrs sll menjaga,jFyQPbcXSGQ
122,2024-12-06T22:21:35Z,@aminallahali6317,UCPmjESsNk-LA31lglvVft6w,0,Makanya jadi orang jngan sonbong .allah saja tidak sombong .saya jug  orang pedagang kau telah menyakiti hati irang bnyak ..miftah..siapa ygpercaya sama kamu lagi,jFyQPbcXSGQ
123,2024-12-06T22:21:22Z,@UmiShela-v2d,UCW5FPjbBwousJzvS64teVuA,0,Malu ya dah hina orang kecil mundur😂😂,jFyQPbcXSGQ
124,2024-12-06T22:05:49Z,@DaiYusuf,UCX0qwH5HqCaBZcf2YgHgqFQ,0,Itulah kalau orang sopinter sobener kalau ngomong semau gue tida merasakan hati orang begitulah ahir cerita orang sombong🙏🙏🙏,jFyQPbcXSGQ
125,2024-12-06T21:59:05Z,@trimujimulyati120,UChOPIym8lcTMbNiSY6m43Jw,0,"Bukan mundur tapi mmng akan dipecat/dicopot. Smg mendpt yg lebih baik lagi untuk negara.
Kalau Gibran kapan mundurnya....sblm rakyat malu  dg wapres.",jFyQPbcXSGQ
126,2024-12-06T21:58:43Z,@AkromAgus,UCn1IYL6kfXhH9WTXNeKCoHA,0,Benar juga kata pak presiden pak prabowo harus dipecat karena menghina rakyat kecil sy setuju mantap pak presiden itu baru tegas namanya presiden yg adil bagi rakyat kecil,jFyQPbcXSGQ
127,2024-12-06T21:56:22Z,@MumarHidayatollah,UCRBAJTweLzdbPZDXfpmDDxQ,0,Jos tenan Gus miftah.goblon ne wongdapat ratusan juta,jFyQPbcXSGQ
128,2024-12-06T21:55:01Z,@bapaksuwanto1624,UCS7f4oZShGtfxzAGrCpsiUw,0,"Sdhbtrllu vanyak ksalahnmu bung, sdh waktunya bertaubat, inilah jln awal taubatmu",jFyQPbcXSGQ
129,2024-12-06T21:46:53Z,@ChandraYanti-nm9ee,UC7A8jQZbJuPlu4i2_1SK-hA,0,Meweeekkkkk hee heee heee....di guyu sugik nurr😂😂😂😂😂,jFyQPbcXSGQ
130,2024-12-06T21:46:20Z,@rayminray9572,UCLAOCbTUvDDWZWXocj2dMhA,0,"Sekarang baru mewek,kemarinnya terbahak, bahak 😂😂",jFyQPbcXSGQ
131,2024-12-06T21:44:50Z,@darmajiindra9566,UC2qF6q4csS7qKz4QIkXFzYw,0,"Lah gitu ,fokus dakwah saja yg baik",jFyQPbcXSGQ
132,2024-12-06T21:44:40Z,@ChandraYanti-nm9ee,UC7A8jQZbJuPlu4i2_1SK-hA,0,Kue ngabdi negoro opo mif2,jFyQPbcXSGQ
133,2024-12-06T21:34:15Z,@rofiqoagus3461,UC9VZisZpetCwKG_EEU9PP4g,0,"Yaaa orang sudah banyak yang komentar, anda baru buat keputusan, munafik luu",jFyQPbcXSGQ
134,2024-12-06T21:30:27Z,@BagusJaya-z4p,UClEKV_oKiwqS15Ig-cHMQlg,0,tp kesatria tdk pernah nangis d muka umum...N tdk mengumpat,jFyQPbcXSGQ
135,2024-12-06T21:28:11Z,@LauraAzzahra-c2p,UC-bLhqz6eWXwlCXcZOtoXSQ,0,Sy lebih geram sama yg tertawa lepas disampingnya Gus miftah,jFyQPbcXSGQ
136,2024-12-06T21:28:06Z,@BagusJaya-z4p,UClEKV_oKiwqS15Ig-cHMQlg,0,"nangisx d ulang2i 😂
aq lg bayangin penjual es teh saat d goblokin dy d dpn umum ngs gak ya?",jFyQPbcXSGQ
137,2024-12-06T21:25:04Z,@Lemoncina47,UCWfuxwqlBLhRcU5dLuZ_9kg,0,Bngsat ini di pecat cumn setingan aja di bikin mundur...,jFyQPbcXSGQ
138,2024-12-06T21:20:28Z,@BagusJaya-z4p,UClEKV_oKiwqS15Ig-cHMQlg,0,utusan presiden sbg staf kerukunan beragama...?ya ampun....lagakx suombong gt...kyk gak ada yg laen aja.itu uah N uas kok gak di pilih ....?,jFyQPbcXSGQ
139,2024-12-06T21:19:55Z,@anakperantau146,UC9-Z2rj5EqjxmcOACfc2rHA,0,Cengen kemarin ngakak minta ampun😂😂 bagusla mundurkan diri dripda di gaji oleh negara untuk mengoblokan orang,jFyQPbcXSGQ
140,2024-12-06T21:16:31Z,@nurjannah5024,UCkb6zhLITyq2owBYLiCFdBg,0,"Misuh² e,metuwek e d hilangi mas",jFyQPbcXSGQ
141,2024-12-06T21:15:42Z,@fahrulfahrul4254,UCIfjr60eVPaB8cX7zKu5YIA,0,"GK usah maen dalil LG dah mif, Lidah lu udah basah dengan cacian",jFyQPbcXSGQ
142,2024-12-06T21:15:05Z,@fahrulfahrul4254,UCIfjr60eVPaB8cX7zKu5YIA,0,Habib Rizieq yg pantas gantiin lu mif,jFyQPbcXSGQ
143,2024-12-06T21:13:21Z,@LordJuna-i2n,UCwkYlumP130Kv1q_WwG724Q,0,"Mundur karna tanggung jawab sama presiden,,karna viral nitizen byk yg minta dia mundur ,,masih aja mulut mu Gus 😂😂",jFyQPbcXSGQ
144,2024-12-06T21:04:12Z,@LiliPahim,UCIKoBdd8mvkFScgHTIz_gpQ,0,Makan tu mkanya mulut itu di jaga.jangan asal ngomong.hidup jangan so.mkan tu,jFyQPbcXSGQ
145,2024-12-06T20:57:17Z,@ViciAj,UCMVouoEdIj4opsh38ZWN85w,0,"Maka nya jgn songong,, ente miftah",jFyQPbcXSGQ
146,2024-12-06T20:54:49Z,@LiliPahim,UCIKoBdd8mvkFScgHTIz_gpQ,0,Makanya jadi org jangan so,jFyQPbcXSGQ
147,2024-12-06T20:52:17Z,@penjahitfaisalfaisal-tt3yx,UCSsrhWvINZ4OwF4qTL-6Esg,0,Bagus klu sadar kau,jFyQPbcXSGQ
148,2024-12-06T20:51:53Z,@LiliPahim,UCIKoBdd8mvkFScgHTIz_gpQ,0,Entot kebo mendingan miptah itu,jFyQPbcXSGQ
149,2024-12-06T20:49:44Z,@bimaramadhan9333,UCv6tzibk0ULBMVdVIGmzmLA,0,"USTAD PENGHINA 

BIARDI BILANG USTAD KOCAK😂😂",jFyQPbcXSGQ
150,2024-12-06T20:47:28Z,@srirejeki5490,UCLZcYCfDojCBWe-QqlXa1mA,0,Alhamdulillah,jFyQPbcXSGQ
151,2024-12-06T20:37:56Z,@willykusuma7833,UCN7V3VRom8lp_xi5aOGp_fg,0,Kalau sebagian sudah tau ilmu islam dan hukum nya makanya perdalamlah ilmu aturan nya,jFyQPbcXSGQ
152,2024-12-06T20:32:33Z,@AnindyaAshanti,UCSxAzZkgMMgqDXbYZ7UIYjA,0,Kesatria nangis😂😂😂😂 itu artinya menyesal jabatan hilang makanya Lo jangan songong.kasatria nangis 😂😂😂,jFyQPbcXSGQ
153,2024-12-06T20:30:06Z,@AnindyaAshanti,UCSxAzZkgMMgqDXbYZ7UIYjA,0,Org seperti Lo tak pantas kontribusi buat negara.....,jFyQPbcXSGQ
154,2024-12-06T20:27:23Z,@AnindyaAshanti,UCSxAzZkgMMgqDXbYZ7UIYjA,0,Byk gaya Lo kau di suruh mundur bukan kemauan Lo...pendakwa TDK punya ahlak kau,jFyQPbcXSGQ
155,2024-12-06T20:22:40Z,@SitiAnisa-qt6rb,UCUiRKBQJPrRmYB-bMFI82kQ,0,Gak....penting beritanya...Gus Miftah ...  Bukan siapa2.... Tapi hebat juga yaaa... Baru sekali istikhoroh ... Sudah dapat petunjuk ...😂😂,jFyQPbcXSGQ
156,2024-12-06T20:19:11Z,@allelbarak5368,UCua4bqQTFqNQAo4z-dpCHcQ,0,Alhamdulillah dia sadar diri,jFyQPbcXSGQ
157,2024-12-06T20:12:44Z,@soepenoep6750,UCeHGgJAFEqkA1AsfBqMBSPw,0,Syukur Alhamdulillah Indonesia selamat dari manusia berakhlak berakhlak jongos baalawi semoga bangsa Indonesia sadar dan tinggal kan penceramah yang tidak ada manfaat nya 😅😅,jFyQPbcXSGQ
158,2024-12-06T20:05:12Z,@Kartika-ue8hw,UCq4vj16zGF0m_xeosGiXGOw,0,"Orang yg d hina,,d balea dgn semyum legowo,,itu yg ceramah y sediri itu dr orang apalagibam sang pencipta y.",jFyQPbcXSGQ
159,2024-12-06T20:03:13Z,@muhtadinciptaria,UC4B-6A7Fky7qmSxm9Fj4OzQ,0,"Ini baru pendekar maju keton dadae mundur keton gegere,",jFyQPbcXSGQ
160,2024-12-06T20:02:01Z,@SriWahyu-v5z,UCHMRJX0Kw23IBQMEpAlp8Rw,0,Alhamdulillah ya Allah,jFyQPbcXSGQ
161,2024-12-06T19:55:42Z,@DgSerang-lk4ue,UC891pyxnaS5z0L0MThwMCTg,0,Berhentilah jadi ulama,jFyQPbcXSGQ
162,2024-12-06T19:52:58Z,@DgSerang-lk4ue,UC891pyxnaS5z0L0MThwMCTg,0,Tak usahlah menangis engkaulah orang sombong,jFyQPbcXSGQ
163,2024-12-06T19:52:21Z,@naningnaning-m4o,UC5FuX5fGZzcX76KWaW3QBwg,0,kalau punya mulut di  jaga yg baik,jFyQPbcXSGQ
164,2024-12-06T19:43:21Z,@ShafirahAbdullah,UCgDajs5fNFkshopVe665cwQ,0,Semoga apa yg terjadi bisa membuat gus Miftah menjadi lebih baik ke depan..betapa pentingnya menjaga lidah,jFyQPbcXSGQ
165,2024-12-06T19:37:50Z,@andisaja5747,UC_1GmAYkSMtXAaJdQt3R3VQ,0,sukurilah mewek,jFyQPbcXSGQ
166,2024-12-06T19:34:12Z,@Nurkhasana-h5k,UCgHyngr4h0mUsZ6c5VzQbwg,0,"Musti di hargai sikap Gus miftah Mundur dari Kabinet 👍
Dan Bapa Penjual Es teh menuai Simpati dari Warga dan banyak mendapatkan Bantuan Keuangan...
👉 kita ambil Hikmahnya Z ...🙏🙏",jFyQPbcXSGQ
167,2024-12-06T19:32:46Z,@AadREAL,UCdebQF27jcZHTMjmYe8pztA,0,Kalimah yg jelek aja bisa mendatangkan riqi apalagi kalimah yg baik,jFyQPbcXSGQ
168,2024-12-06T19:28:12Z,@hamdanikubeh,UCB4WZPYG_u6VGvu-PVVfA-A,0,"Itu air mata buaya miftah, yang akal sehatnya untuk menghina orang miskin, ternyata tidak sesuai drngan ilmu yang dia dapat, dan ilmunya hanya untuk mencari sensasi dan mencari muka, terlalu banyak omon omon itulah akibatnya kalau ilmu untuk kesombongan akhirnya engkau direndahkan oleh allah swt.",jFyQPbcXSGQ
169,2024-12-06T19:26:22Z,@OdoyKumis-j2h,UCxuul398PsMlHNWPWnJaY7g,0,"Ya harusnya begitu,jantan mengakui kesalahannya,jgn cuma minta maap saja.hati2 kedepannyadalam bicara dn dawah.klw mau berdawah,rubahlah ciri has berdawahnya model begitu karena ciri khas dawahnya jelek.carilah ciri has yg baik yg benar2 bisa membuat umat nyaman dn bukan membuat gaduh.insa alloh kedepannya lebih baik lagi amiin",jFyQPbcXSGQ
170,2024-12-06T19:24:33Z,@Subianto-pc5xz,UCyLlcWG0wQmLUOvYEaR07-g,0,Contoh ulama atau dai seperti zainudin MZ...almarhum . Kalo Mifta mah GK jelas,jFyQPbcXSGQ
171,2024-12-06T19:22:29Z,@LisdaAtukdanie-wl7ej,UCGep_tNqlscVV799SXsVBQA,0,"Yang Sabar Gus Miftah
MungKin Nie SKenario Allah 
TuK Lebih Hati2 berbica Age Dan Lewat Candaan Guz Miftah Si BapaK Jadi BanyaK RejeKi Dan BanyaK Yang Bantu AKu Ndc Pernah Hujat Aguz Miftah MesKipun BanyaK Yang Menghujat Di BaliK Kejadian Nie Semoga ada HiKmah Nya Aamiin",jFyQPbcXSGQ
172,2024-12-06T19:20:47Z,@ruzzlannarra4587,UC6Rg4QdFMMm2cevQcjwRPYA,0,Sama pak presiden di suruh mengundurkan diri KLO gak mau baru d pecat...,jFyQPbcXSGQ
173,2024-12-06T19:16:30Z,@a.m.yusrandarham7350,UCTgPNibQ2xz5MVYn64xVocA,0,"Mantap Gus, sampean gentelman, kutulusan dan kesadaran tingkat dewa. Allah dgn kuasaNya telah mengangkat derajat bpk penjual es. Tapi dgn ketulusan dan kesadaran mengakui dan meminta maaf atas kekhilafan sampean juga, mulia disisiNya, insyaAllah.",jFyQPbcXSGQ
174,2024-12-06T19:16:21Z,@sutrizkitambong25,UCfLAiSwD-JvQ6_AvWk1X6lw,0,"Lu membahayakan generasi penerus bangsa, karena status anda agamis dan mencotohkan perilaku serta ucapan yang buruk !",jFyQPbcXSGQ
175,2024-12-06T19:15:33Z,@Sitisari098Sari09,UCFCO9-aGY8Jej8s3NvUNvPg,0,Salut sama gus miftah,jFyQPbcXSGQ
176,2024-12-06T19:13:40Z,@MuhtarKanjeng,UC9Um_kueafYYRdIR-oItwfw,0,"Semoga ,dengan kejadian ini ,gusmiptah ambil hikmah ny agar menjadi org yg lebih baik dn lebih br adab,,",jFyQPbcXSGQ
177,2024-12-06T19:08:20Z,@gggimang-x4j,UCTAStz7Kw5pfQ6SUgzxcLgQ,0,Tidak pantas di panggil gus,jFyQPbcXSGQ
178,2024-12-06T19:07:53Z,@junaidriswanto1406,UCcBuDtQfKjYluTDUavYySjw,0,selama jdi Gus tak pernah sy melihat iblis ini mengaji,jFyQPbcXSGQ
179,2024-12-06T19:07:36Z,@Sarikun-xd7tu,UChdwk2MNUA4gmkCarsBjnsQ,0,Ya harus mundur bahasa dakwah harus berbobot.,jFyQPbcXSGQ
180,2024-12-06T19:07:12Z,@Lelyanajaya,UCyLG4HN4RIpq1k2MfoNnODg,1,"Aku do'akan selanjutnya..  Rizik. S
Bahar Semit.. Mundur juga dari Indonesia.. Karna hinaan dia lbih tdk  punya ahlak.. Mnghina presiden. DLL.. Ayuh donk para netizen se-Indonesia. Gugat tuh yg ngaku CCU nabi",jFyQPbcXSGQ
181,2024-12-06T19:06:11Z,@ArsiantoGunawan-q2e,UCaUEk26PONtGZ9ilzAzEMTQ,0,Baguslah kalo mundur dengan TAU DIRI....PERBAIKI MULUT..... BANYAK BANYAK INTROPEKSI DIRI.... SAPA DIRI LO... TUHAN MENCIPTAKAN WUJUD SI PENJUAL ES TEH...... SADAR GAK LO SAPA YG CIPTAKAN DIRI LO ADA DI MUKA BUMI INI.....,jFyQPbcXSGQ
182,2024-12-06T19:06:07Z,@sadinosadino8776,UCJ2UMWouElf8-zwIJa5uhCA,0,"Ra kuat pangkat ,,
Termakan omongan nya sendiri,",jFyQPbcXSGQ
183,2024-12-06T19:04:45Z,@sainudindin4385,UCXnDXyyqjMK0lQxb3G3oAEQ,0,"Mundur saja kami TDK tahan,sebelum masyarakat marah",jFyQPbcXSGQ
184,2024-12-06T19:03:50Z,@bayusaputra3568,UCLV_OFowJIpRwmnU70Ljq_A,0,Sehat selalu gus... Semoga ini jadi pelajaran yang sangat berharga... Pada hakikatnya orang yang engkau singgung sekarang  naik derajat nya.. Semoga ALLAH SWT. Mengampuni / memaafkan semua kesalahan. Yang gus perbuat.. Karna hanya ALLAH lah yang tahu baik buruk nya ucapan gus sesungguhnya nya.. Salam persahabatan dan persaudaraan 🙏🙏🙏,jFyQPbcXSGQ
185,2024-12-06T18:56:00Z,@AsookaLah,UCmHZAvTS32c0DUgEPbMt3UQ,1,Ini baru namanya takdir gak bisa jadi pemimpin yg baik😂😂 jadi gelandangan aja kau miftah itu lebih baik untuk mu 😂😂hahaha takdir😂😂😅,jFyQPbcXSGQ
186,2024-12-06T18:55:32Z,@etiietii8637,UC7y2MvSkWhqlucY-BQNKeBA,1,"Yaallah semoga selalu sehat Gus miptah,ini pembelajaran kedepan nya tida terulang lagi terus berdawah jangan putus asa",jFyQPbcXSGQ
187,2024-12-06T18:45:41Z,@BungaRachmawati-v6p,UCxUs73-WCu_ii-EiYGjiNag,0,"bagus di ganti. sudah berbuat nangis pulaaa.
banyak yang lebih baik dan sosial tinggi tidak menghina orang kecil Aamiin.",jFyQPbcXSGQ
188,2024-12-06T18:40:03Z,@SitiMaslikah-r5s,UCQ-9s0bhAm_pvUP5yLxmh5g,0,Tetap  semangat gus,jFyQPbcXSGQ
189,2024-12-06T18:34:30Z,@CakKadak,UCma9q8rd6l0QRaDdJBb0bzA,0,"Ta'im gak kuat Drajat😂.pribadi yg buruk jadi staf keagamaan.
orang gituitu kok di beri gelar  Gus🤪",jFyQPbcXSGQ
190,2024-12-06T18:27:33Z,@MuhammadDefri-o7f,UCGSsbJiOBCwPIN8eqZXHvtQ,0,Indonesia gak butuh orang kayak gini...  Masih bnyk orang yg berilmu yg rendah hati..,jFyQPbcXSGQ
191,2024-12-06T18:26:48Z,@AcongMic-f3o,UC9_CtZms-Je0kMN_arNBlgg,0,Lebih baik mundur dari pada banyak masarakat yg akan lebih membenci  dia..,jFyQPbcXSGQ
192,2024-12-06T18:26:00Z,@abasbasuki225,UC0Z_qAIE8vpvGRnGXIlcfHg,0,"Bagus deh kalo dia mundur dr merah putih kabinet presiden prabowo.
Menjaga nama baik bpk presiden, kalo sampai dya gak mundur, netizen bakal berbondong-bondong demo ke istana.
Lebih baik mempertanggung jawabkan perbuatan nya  sendiri.
MULUTMU HARIMAUMU...
tidak semudah itu kata maaf masalah selesai begitu saja, bila ada 1 banding 1, kita anggap masalah itu selesai.
Lebih baik mundur dr pada di pecat. Itu lebih baik.",jFyQPbcXSGQ
193,2024-12-06T18:25:02Z,@BanoMulyana,UCVdSf8Jzjj4CctPuK5A3oIA,0,Mungkin ini teguran dari ALLAH .atas kesombonganya yang di perbuat,jFyQPbcXSGQ
194,2024-12-06T18:25:02Z,@badrunniam1320,UCeMP7t6QL9iNfc5NCEBhu2Q,0,"Saran saya copot semua gelar anda , gak usah jadi pendakwa,  jadilah rakyat biasa, kalau bisa anda sekalian jualan es Teh panggul.., apakah anda gak malu sama Allah .,",jFyQPbcXSGQ
195,2024-12-06T18:22:09Z,@alamsyahmingkik5377,UCh_6h4-N4q722uUo5HFHk6w,0,"Baguslah kalau sudah sadar Gus,lebih baik mundur dari jabatannya daripada dipecat bapak preseden",jFyQPbcXSGQ
196,2024-12-06T18:15:16Z,@onionring8859,UCPhN6F3Uws1JhzMuEuAbzcw,0,Semudah dan secepat itu Allah turunkan pangkat dan derajat seseorang 🙂,jFyQPbcXSGQ
197,2024-12-06T18:12:46Z,@capucbarber7390,UCP9UKNGRwltVOgYRcGH9WHg,0,𝙠𝙪𝙘𝙞𝙣𝙜𝙚 𝙢𝙚𝙤𝙣𝙜 𝙢𝙚𝙤𝙣𝙜,jFyQPbcXSGQ
198,2024-12-06T18:10:00Z,@samsungmanado6809,UCppe7e0ALfqr3269c90GUnA,0,"𝚂𝚎𝚝𝚒𝚗𝚐𝚐𝚒-𝚝𝚒𝚗𝚐𝚐𝚒𝚗𝚢𝚊 𝚓𝚊𝚋𝚊𝚝𝚊𝚗, 𝚝𝚒𝚍𝚊𝚔 𝚜𝚊𝚗𝚐𝚐𝚞𝚙 𝚖𝚎𝚕𝚊𝚠𝚊𝚗 𝚗𝚎𝚝𝚒𝚣𝚎𝚗 𝚢𝚐 𝚋𝚎𝚐𝚒𝚝𝚞 𝚋𝚊𝚗𝚢𝚊𝚔, 𝚔𝚊𝚛𝚎𝚗𝚊 𝚋𝚊𝚍𝚊𝚗 𝚔𝚒𝚝𝚊 𝚌𝚞𝚖𝚊 𝚜𝚊𝚝𝚞 🤣🤣",jFyQPbcXSGQ
199,2024-12-06T18:08:03Z,@makmunsarifuddin1153,UCGnmCE-xe7I4Whd5eJPwRzA,0,"Semoga kedepannya lebih baik lagi,, kami tau segala nya hanya karena humor semata yg dia ucapkan",jFyQPbcXSGQ
200,2024-12-06T18:06:55Z,@Rasmuni88Rasmuni,UCrTLUh_k-oW4t07YN-8rofA,0,"saya bisa menilai,gus mitfah asli kesatria.tanggung jawab mengakui semua kesalahannya...",jFyQPbcXSGQ
201,2024-12-06T18:06:14Z,@AswadAswad-z3y,UCt1AlBITcCxr3YuIt3hb8Dw,0,"mantap  ,, itu nama nya sadar diri  kalo di atas itu kenceng angin nya ,,.",jFyQPbcXSGQ
202,2024-12-06T18:06:13Z,@suwandihidayat4485,UCk0HJ0R_G8VzrRA9RqPFQgA,0,"Alkhamdulillah , kt Gus  Miftah  cuman Hamba ,,ALLOH SWT,,, sangat2 pertanggung jawab  atas kekeliruan/kesalahan ya jg  ,buat contoh yg terbaik  
ALLOH  SWT,, Maha kasih dn Sayang ,,smg  GUS Miftah  jg 
Bpk Sunhaji  di sini  jg  derajat beliu yg melalui acara ini  
Smg  kt semua ya  Sukses senantiasa sllu dlm perlindungan keberkahan kebahagiaan yg tanpa batas, dn yg terbaik,,,amiiin ya Robbal alamin,,,🙏🏻🙏🏻🤲🏻🤲🏻🤲🏻👍🏻👍🏻❤❤❤",jFyQPbcXSGQ
203,2024-12-06T18:05:49Z,@AlamSyah-d2w,UCxInVe_YYd5vOr8iwkI0CHQ,0,Lebih cocok jd pelawak daripada jd pendakwah,jFyQPbcXSGQ
204,2024-12-06T18:05:10Z,@SholichinSholichin-w2e,UCYP31Nkgv9BrKV_bPY12wwA,0,Bar ngusep sirahe bojone Pindo  Sakiki ngusep atine bakol es teh...piye to Gus sampean ki,jFyQPbcXSGQ
205,2024-12-06T18:03:22Z,@pthnan0073,UCZKJxacA8Jw-d_-5TUVcmiA,0,gus miftah mau trus brdakwah  masa si msh ada yg mau dengerin apa ga mundur jg pasti di pecat bpk presiden prabowo sangat prduli sm rakyat miskin,jFyQPbcXSGQ
206,2024-12-06T18:02:26Z,@Cannell212-f9g,UCcBX8ymVwfmzn8bTPnmrFqg,1,"Gk usah Nangis, Air mata palsu itu, .. 
inget pas kemaren ngolok"" Sama se gerombolan mu yg ilmu nya tinggi kemaren, . 
Gk Bisa ngajeni WONG CILIK",jFyQPbcXSGQ
207,2024-12-06T17:57:12Z,@Izzatun-s5u,UCh58sW76ba7hLsqpCbn6MgA,0,kok mewek kemarin menhina orang miskin ketawa ketawa sdan sombong kok sekarang menagis,jFyQPbcXSGQ
208,2024-12-06T17:55:45Z,@tiasamrotulfuadah9886,UC7L4eJ13pjRaf0kw8cSsZEw,0,Ustd Reman ko mewek juga😁😁,jFyQPbcXSGQ
